time,input,measurement
37.2400,1.000000,1.507063
37.2600,1.000000,1.505120
37.2800,1.000000,1.501449
37.3000,1.000000,1.500786
37.3200,1.000000,1.498955
37.3400,1.000000,1.503393
37.3600,1.000000,1.498146
37.3800,1.000000,1.501178
37.4000,1.000000,1.504360
37.4200,1.000000,1.497191
37.4400,1.000000,1.496919
37.4600,1.000000,1.494028
37.4800,1.000000,1.494678
37.5000,1.000000,1.490858
37.5200,1.000000,1.503649
37.5400,1.000000,1.509045
37.5600,1.000000,1.507127
37.5800,1.000000,1.491870
37.6000,1.000000,1.503624
37.6200,1.000000,1.507111
37.6400,1.000000,1.497716
37.6600,1.000000,1.500507
37.6800,1.000000,1.489961
37.7000,1.000000,1.501334
37.7200,1.000000,1.494682
37.7400,1.000000,1.500998
37.7600,1.000000,1.492194
37.7800,1.000000,1.502714
37.8000,1.000000,1.505123
37.8200,1.000000,1.496084
37.8400,1.000000,1.494315
37.8600,1.000000,1.489220
37.8800,1.000000,1.498668
37.9000,1.000000,1.497092
37.9200,1.000000,1.492245
37.9400,1.000000,1.502265
37.9600,1.000000,1.497750
37.9800,1.000000,1.494621
38.0000,1.000000,1.497227
38.0200,1.000000,1.505356
38.0400,1.000000,1.503015
38.0600,1.000000,1.499350
38.0800,1.000000,1.503096
38.1000,1.000000,1.494195
38.1200,1.000000,1.500162
38.1400,1.000000,1.500737
38.1600,1.000000,1.497651
38.1800,1.000000,1.502177
38.2000,1.000000,1.496098
38.2200,1.000000,1.502549
38.2400,1.000000,1.502759
38.2600,1.000000,1.485414
38.2800,1.000000,1.505952
38.3000,1.000000,1.484762
38.3200,1.000000,1.496920
38.3400,1.000000,1.505127
38.3600,1.000000,1.498414
38.3800,1.000000,1.492669
38.4000,1.000000,1.494531
38.4200,1.000000,1.505135
38.4400,1.000000,1.490392
38.4600,1.000000,1.505645
38.4800,1.000000,1.499724
38.5000,1.000000,1.494038
38.5200,1.000000,1.497084
38.5400,1.000000,1.494914
38.5600,1.000000,1.504331
38.5800,1.000000,1.503662
38.6000,1.000000,1.491404
38.6200,1.000000,1.497982
38.6400,1.000000,1.495684
38.6600,1.000000,1.506468
38.6800,1.000000,1.493249
38.7000,1.000000,1.508021
38.7200,1.000000,1.499834
38.7400,1.000000,1.494190
38.7600,1.000000,1.496614
38.7800,1.000000,1.495992
38.8000,1.000000,1.493627
38.8200,1.000000,1.500474
38.8400,1.000000,1.493860
38.8600,1.000000,1.489098
38.8800,1.000000,1.498102
38.9000,1.000000,1.490986
38.9200,1.000000,1.496239
38.9400,1.000000,1.495454
38.9600,1.000000,1.495644
38.9800,1.000000,1.510005
39.0000,1.000000,1.500282
39.0200,1.000000,1.501227
39.0400,1.000000,1.491118
39.0600,1.000000,1.496730
39.0800,1.000000,1.501076
39.1000,1.000000,1.494877
39.1200,1.000000,1.504540
39.1400,1.000000,1.493987
39.1600,1.000000,1.498568
39.1800,1.000000,1.497070
39.2000,1.000000,1.500822
39.2200,1.000000,1.496798
39.2400,1.000000,1.498646
39.2600,1.000000,1.498819
39.2800,1.000000,1.496328
39.3000,1.000000,1.502425
39.3200,1.000000,1.501192
39.3400,1.000000,1.499557
39.3600,1.000000,1.497848
39.3800,1.000000,1.503983
39.4000,1.000000,1.498821
39.4200,1.000000,1.498467
39.4400,1.000000,1.500523
39.4600,1.000000,1.508483
39.4800,1.000000,1.493298
39.5000,1.000000,1.503849
39.5200,1.000000,1.490534
39.5400,1.000000,1.501086
39.5600,1.000000,1.507875
39.5800,1.000000,1.502443
39.6000,1.000000,1.500853
39.6200,1.000000,1.497198
39.6400,1.000000,1.500155
39.6600,1.000000,1.498740
39.6800,1.000000,1.496070
39.7000,1.000000,1.498551
39.7200,1.000000,1.500992
39.7400,1.000000,1.496164
39.7600,1.000000,1.495969
39.7800,1.000000,1.493199
39.8000,1.000000,1.501954
39.8200,1.000000,1.502727
39.8400,1.000000,1.501158
39.8600,1.000000,1.504826
39.8800,1.000000,1.500439
39.9000,1.000000,1.501960
39.9200,1.000000,1.501519
39.9400,1.000000,1.499542
39.9600,1.000000,1.497346
39.9800,1.000000,1.511071
